KEY	KEY_ALT	GBIF	SRANK	RANK	SCI_NAME	ACC_NAME	OEN_NAME	HEN_NAME	AUTHOR	CLASS	MARINE	TERRESTIC	FRESHWATER	PROGRAM	GROUP	ARTIFCIAL	STATUS	BDY_LEN	BDY_SPAN	LNK_GBIF	LNK_IUCN	LNK_ITIS	LNK_WIKI	LNK_WORMS
EURING:5927	GBIF:2481181	2481181	S	SPECIES	Larus argentatus cachinnans	Larus cachinnans	Caspian Gull	Caspian Gull	Pallas, 1811	Aves	TRUE	FALSE	FALSE	Seabird	Gull	FALSE	LEAST-CONCERN, NOT-EVALUATED	63	140	https://www.gbif.org/species/2481181	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22735929	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=554270	http://en.wikipedia.org/wiki/Caspian_gull	http://www.marinespecies.org/aphia.php?p=taxdetails&id=137140
GRM:6005		**NONE**	SG	**NONE**	Larus argentatus/ canus	**NONE**	Herring/Common Gull	**NONE**		**NONE**	FALSE	FALSE	FALSE	Seabird	Gull	FALSE		?						
EURING:5980	GBIF:2481156	2481156	S	SPECIES	Larus glaucoides	Larus glaucoides	Iceland Gull	Iceland Gull	B.Meyer, 1822	Aves	TRUE	FALSE	FALSE	Seabird	Gull	FALSE	LEAST-CONCERN, NOT-EVALUATED	52-60	130-158	https://www.gbif.org/species/2481156	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22729877	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=176811	http://en.wikipedia.org/wiki/Iceland_gull	http://www.marinespecies.org/aphia.php?p=taxdetails&id=137144
EURING:5990	GBIF:2481127	2481127	S	SPECIES	Larus hyperboreus	Larus hyperboreus	Glaucous Gull	Glaucous Gull	Gunnerus, 1767	Aves	TRUE	FALSE	FALSE	Seabird	Gull	FALSE	LEAST-CONCERN, NOT-EVALUATED	62-68	150-165	https://www.gbif.org/species/2481127	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22694343	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=176808	http://en.wikipedia.org/wiki/Glaucous_gull	http://www.marinespecies.org/aphia.php?p=taxdetails&id=137145
EURING:6000	GBIF:2481172	2481172	S	SPECIES	Larus marinus	Larus marinus	Great Black-backed Gull	Great Black-backed Gull	Linnaeus, 1758	Aves	TRUE	FALSE	FALSE	Seabird	Gull	FALSE	VULNERABLE, NOT-EVALUATED, LEAST-CONCERN	64-78	150-165	https://www.gbif.org/species/2481172	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22694324	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=176815	http://en.wikipedia.org/wiki/Great_black-backed_gull	http://www.marinespecies.org/aphia.php?p=taxdetails&id=137146
GRM:6007		**NONE**	UI	**NONE**	Larus magna indet.	**NONE**	unidentified large Gull	**NONE**		**NONE**	FALSE	FALSE	FALSE	Seabird	Gull	TRUE								
GRM:6006		**NONE**	SG	**NONE**	Larus marinus/ fuscus	**NONE**	Great/Lesser Black-backed Gull	**NONE**		**NONE**	FALSE	FALSE	FALSE	Seabird	Gull	FALSE								
EURING:6009	GBIF:9316	9316	F	FAMILY	Laridae	**NONE**	unidentified Gull	**NONE**		**NONE**	FALSE	FALSE	FALSE	Seabird	Gull	TRUE								
EURING:6010	GBIF:2481218	2481218	S	SPECIES	Rhodostethia rosea	Rhodostethia rosea	Ross' Gull	Ross's Gull	(MacGillivray, 1824)	Aves	TRUE	FALSE	FALSE	Seabird	Gull	FALSE	LEAST-CONCERN, NOT-EVALUATED	30	85	https://www.gbif.org/species/2481218	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22694476	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=176864	http://en.wikipedia.org/wiki/Ross%27s_gull	http://www.marinespecies.org/aphia.php?p=taxdetails&id=137155
EURING:6020	GBIF:2481205	2481205	S	SPECIES	Rissa tridactyla	Rissa tridactyla	Black-legged Kittiwake	Black-legged Kittiwake	(Linnaeus, 1758)	Aves	TRUE	FALSE	FALSE	Seabird	Gull	FALSE	VULNERABLE, ENDANGERED	38-40	95-110	https://www.gbif.org/species/2481205	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22694497	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=176875	http://en.wikipedia.org/wiki/Black-legged_kittiwake	http://www.marinespecies.org/aphia.php?p=taxdetails&id=137156
EURING:6040	GBIF:2481202	2481202	S	SPECIES	Pagophila eburnea	Pagophila eburnea	Ivory Gull	Ivory Gull	(Phipps, 1774)	Aves	TRUE	FALSE	FALSE	Seabird	Gull	FALSE	NEAR-THREATENED, NOT-EVALUATED	42	114	https://www.gbif.org/species/2481202	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22694473	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=176851	http://en.wikipedia.org/wiki/Ivory_gull	http://www.marinespecies.org/aphia.php?p=taxdetails&id=137154
EURING:6050	GBIF:2481263	2481263	S	SPECIES	Gelochelidon nilotica	Gelochelidon nilotica	Gull-billed Tern	Gull-billed Tern	(Gmelin, 1789)	Aves	TRUE	FALSE	TRUE	Seabird	Tern	FALSE	LEAST-CONCERN, CRITICALLY-ENDANGERED	36	108	https://www.gbif.org/species/2481263	https://apiv3.iucnredlist.org/api/v3/taxonredirect/62026481	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=176882	http://en.wikipedia.org/wiki/Gull-billed_tern	http://www.marinespecies.org/aphia.php?p=taxdetails&id=148798
EURING:6060	GBIF:2481236	2481236	S	SPECIES	Sterna caspia	Hydroprogne caspia	Caspian Tern	Caspian Tern	(Pallas, 1770)	Aves	TRUE	FALSE	TRUE	Seabird	Tern	FALSE	LEAST-CONCERN, NEAR-THREATENED, CRITICALLY-ENDANGERED	50	138	https://www.gbif.org/species/2481236	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22694524	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=176935	http://en.wikipedia.org/wiki/Caspian_tern	http://www.marinespecies.org/aphia.php?p=taxdetails&id=567825
EURING:6110	GBIF:2481240	2481240	S	SPECIES	Sterna sandvicensis	Thalasseus sandvicensis	Sandwich Tern	Sandwich Tern	(Latham, 1787)	Aves	TRUE	FALSE	FALSE	Seabird	Tern	FALSE	LEAST-CONCERN, NEAR-THREATENED	36-41	95-105	https://www.gbif.org/species/2481240	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22694591	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=176932	http://en.wikipedia.org/wiki/Sandwich_tern	NA
EURING:6140	GBIF:5229249	5229249	S	SPECIES	Sterna dougallii	Sterna dougallii	Roseate Tern	Roseate Tern	Montagu, 1813	Aves	TRUE	FALSE	FALSE	Seabird	Tern	FALSE	LEAST-CONCERN, NOT-EVALUATED	33-38	72-80	https://www.gbif.org/species/5229249	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22694601	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=176891	http://en.wikipedia.org/wiki/Roseate_tern	http://www.marinespecies.org/aphia.php?p=taxdetails&id=137160
EURING:6150	GBIF:9367409	9367409	S	SPECIES	Sterna hirundo	Sterna hirundo	Common Tern	Common Tern	Linnaeus, 1758	Aves	TRUE	TRUE	TRUE	Seabird	Tern	FALSE	NEAR-THREATENED, LEAST-CONCERN, ENDANGERED, VULNERABLE	31-35	77-98	https://www.gbif.org/species/9367409	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22694623	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=176888	http://en.wikipedia.org/wiki/Common_tern	http://www.marinespecies.org/aphia.php?p=taxdetails&id=137162
EURING:6160	GBIF:5229230	5229230	S	SPECIES	Sterna paradisaea	Sterna paradisaea	Arctic Tern	Arctic Tern	Pontoppidan, 1763	Aves	TRUE	FALSE	FALSE	Seabird	Tern	FALSE	LEAST-CONCERN, NEAR-THREATENED, VULNERABLE, NOT-EVALUATED	33-35	75-85	https://www.gbif.org/species/5229230	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22694629	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=176890	http://en.wikipedia.org/wiki/Arctic_tern	http://www.marinespecies.org/aphia.php?p=taxdetails&id=137165
GRM:6169		**NONE**	SG	**NONE**	Sterna hirundo/ paradisaea	**NONE**	Common/Arctic Tern	**NONE**		**NONE**	FALSE	FALSE	FALSE	Seabird	Tern	FALSE								
EURING:6180	GBIF:5229247	5229247	S	SPECIES	Sterna forsteri	Sterna forsteri	Forster's Tern	Forster's Tern	Nuttall, 1834	Aves	TRUE	FALSE	TRUE	Seabird	Tern	FALSE	LEAST-CONCERN			https://www.gbif.org/species/5229247	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22694646	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=176887	http://en.wikipedia.org/wiki/Forster%27s_tern	http://www.marinespecies.org/aphia.php?p=taxdetails&id=159057
EURING:6120	GBIF:2481285	2481285	S	SPECIES	Sterna elegans	Thalasseus elegans	Elegant Tern	Elegant Tern	(Gambel, 1849)	Aves	TRUE	FALSE	FALSE	Seabird	Tern	FALSE	NEAR-THREATENED, NOT-EVALUATED	40	78	https://www.gbif.org/species/2481285	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22694552	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=176931	http://en.wikipedia.org/wiki/Elegant_tern	NA
EURING:6090	GBIF:6065833	6065833	S	SPECIES	Sterna bengalensis	Thalasseus bengalensis	Lesser Crested Tern	Lesser Crested Tern	(Lesson, 1831)	Aves	TRUE	FALSE	FALSE	Seabird	Tern	FALSE	LEAST-CONCERN	36	98	https://www.gbif.org/species/6065833	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22694561	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=824139	http://en.wikipedia.org/wiki/Lesser_crested_tern	NA
EURING:6230	GBIF:5789284	5789284	S	SPECIES	Sterna fuscatus	Onychoprion fuscatus	Sooty Tern	Sooty Tern	(Linnaeus, 1766)	Aves	TRUE	FALSE	FALSE	Seabird	Tern	FALSE	NOT-EVALUATED, LEAST-CONCERN	40	88	https://www.gbif.org/species/5789284	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22694740	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=824105	http://en.wikipedia.org/wiki/Sooty_tern	http://www.marinespecies.org/aphia.php?p=taxdetails&id=567827
EURING:6240	GBIF:5789279	5789279	S	SPECIES	Sterna albifrons	Sternula albifrons	Little Tern	Little Tern	(Pallas, 1764)	Aves	TRUE	FALSE	FALSE	Seabird	Tern	FALSE	VULNERABLE, NEAR-THREATENED, LEAST-CONCERN	22-24	48-55	https://www.gbif.org/species/5789279	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22694656	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=824126	http://en.wikipedia.org/wiki/Little_tern	http://www.marinespecies.org/aphia.php?p=taxdetails&id=567480
EURING:6259	GBIF:2481227	2481227	G	GENUS	Sterna	Sterna	unidentified tern	Typical Terns	Linnaeus, 1758	Aves	TRUE	TRUE	FALSE	Seabird	Tern	TRUE	NOT-EVALUATED			https://www.gbif.org/species/2481227	NA	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=176885	http://en.wikipedia.org/wiki/Sterna	http://www.marinespecies.org/aphia.php?p=taxdetails&id=137047
EURING:6270	GBIF:2481119	2481119	S	SPECIES	Chlidonias niger	Chlidonias niger	Black Tern	Black Tern	(Linnaeus, 1758)	Aves	TRUE	FALSE	TRUE	Seabird	Tern	FALSE	LEAST-CONCERN, ENDANGERED, VULNERABLE	22-24	64-68	https://www.gbif.org/species/2481119	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22694787	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=176959	http://en.wikipedia.org/wiki/Black_tern	http://www.marinespecies.org/aphia.php?p=taxdetails&id=137137
EURING:6280	GBIF:2481120	2481120	S	SPECIES	Chlidonias leucopterus	Chlidonias leucopterus	White-winged Black Tern	White-winged Tern	(Temminck, 1815)	Aves	TRUE	FALSE	TRUE	Seabird	Tern	FALSE	LEAST-CONCERN, NOT-EVALUATED	22	65	https://www.gbif.org/species/2481120	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22694782	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=176958	http://en.wikipedia.org/wiki/White-winged_tern	http://www.marinespecies.org/aphia.php?p=taxdetails&id=137136
EURING:6260	GBIF:2481121	2481121	S	SPECIES	Chlidonias hybridus	Chlidonias hybrida	Whiskered Tern	Whiskered Tern	(Pallas, 1811)	Aves	TRUE	FALSE	FALSE	Seabird	Tern	FALSE	LEAST-CONCERN, NOT-EVALUATED	24	76	https://www.gbif.org/species/2481121	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22694764	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=726051	http://en.wikipedia.org/wiki/Whiskered_tern	http://www.marinespecies.org/aphia.php?p=taxdetails&id=137135
EURING:6289		**NONE**	UI	**NONE**	Chlidonias	**NONE**	unidentified tern	**NONE**		**NONE**	FALSE	FALSE	FALSE	Seabird	Tern	TRUE								
EURING:6340	GBIF:2481342	2481342	S	SPECIES	Uria aalge	Uria aalge	Common Guillemot	Common Murre	(Pontoppidan, 1763)	Aves	TRUE	FALSE	FALSE	Seabird	Auk	FALSE	LEAST-CONCERN, VULNERABLE, CRITICALLY-ENDANGERED	38-45	64-73	https://www.gbif.org/species/2481342	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22694841	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=176974	http://en.wikipedia.org/wiki/Common_murre	http://www.marinespecies.org/aphia.php?p=taxdetails&id=137133
GRM:6369		**NONE**	SG	**NONE**	Uria aalge / Alca torda	**NONE**	Common Guillemot/Razorbill	**NONE**		**NONE**	FALSE	FALSE	FALSE	Seabird	Auk	FALSE								
EURING:6350	GBIF:2481339	2481339	S	SPECIES	Uria lomvia	Uria lomvia	Brünnich's Guillemot	Thick-billed Murre	(Linnaeus, 1758)	Aves	TRUE	FALSE	FALSE	Seabird	Auk	FALSE	LEAST-CONCERN, NOT-EVALUATED, ENDANGERED	41	69	https://www.gbif.org/species/2481339	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22694847	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=176978	http://en.wikipedia.org/wiki/Thick-billed_murre	http://www.marinespecies.org/aphia.php?p=taxdetails&id=137134
EURING:6360	GBIF:8277073	8277073	S	SPECIES	Alca torda	Alca torda	Razorbill	Razorbill	Linnaeus, 1758	Aves	TRUE	FALSE	FALSE	Seabird	Auk	FALSE	NEAR-THREATENED, VULNERABLE, ENDANGERED, LEAST-CONCERN	37-39	63-67	https://www.gbif.org/species/8277073	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22694852	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=176971	http://en.wikipedia.org/wiki/Razorbill	http://www.marinespecies.org/aphia.php?p=taxdetails&id=137128
EURING:6380	GBIF:2481312	2481312	S	SPECIES	Cepphus grylle	Cepphus grylle	Black Guillemot	Black Guillemot	(Linnaeus, 1758)	Aves	TRUE	TRUE	FALSE	Seabird	Auk	FALSE	LEAST-CONCERN, NEAR-THREATENED, VULNERABLE	30-32	52-58	https://www.gbif.org/species/2481312	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22694861	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=176985	http://en.wikipedia.org/wiki/Black_guillemot	http://www.marinespecies.org/aphia.php?p=taxdetails&id=137130
EURING:6470	GBIF:2481299	2481299	S	SPECIES	Alle alle	Alle alle	Little Auk	Little Auk	(Linnaeus, 1758)	Aves	TRUE	FALSE	FALSE	Seabird	Auk	FALSE	LEAST-CONCERN	17-19	40-48	https://www.gbif.org/species/2481299	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22694837	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=176982	http://en.wikipedia.org/wiki/Little_auk	http://www.marinespecies.org/aphia.php?p=taxdetails&id=137129
EURING:6540	GBIF:2481353	2481353	S	SPECIES	Fratercula arctica	Fratercula arctica	Atlantic Puffin	Atlantic Puffin	(Linnaeus, 1758)	Aves	TRUE	FALSE	FALSE	Seabird	Auk	FALSE	VULNERABLE	26-29	47-63	https://www.gbif.org/species/2481353	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22694927	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=177025	http://en.wikipedia.org/wiki/Atlantic_puffin	http://www.marinespecies.org/aphia.php?p=taxdetails&id=137131
GRM:6569	GBIF:2985	2985	F	FAMILY	Aclidae	**NONE**	unidentified auk	**NONE**		**NONE**	FALSE	FALSE	FALSE	Seabird	Auk	TRUE								
EURING:6650	GBIF:2495414	2495414	S	SPECIES	Columba livia	Columba livia	Rock Pigeon	Rock Dove	J.F.Gmelin, 1789	Aves	FALSE	TRUE	FALSE	Terrestrial 	Columbidae	FALSE	LEAST-CONCERN	31-34	63-70	https://www.gbif.org/species/2495414	NA	NA	http://en.wikipedia.org/wiki/Rock_dove	NA
EURING:6657	GBIF:9310871	9310871	SS	FORM	Columba livia domestica	Columba livia domestica	Domestic Pigeon	Feral Pigeon		Aves	FALSE	TRUE	FALSE	Terrestrial 	Columbidae	FALSE	character(0)	32-37	64-72	https://www.gbif.org/species/9310871	NA	NA	http://en.wikipedia.org/wiki/Feral_pigeon	NA
EURING:6680	GBIF:2495471	2495471	S	SPECIES	Columba oenas	Columba oenas	Stock Pigeon	Stock Dove	Linnaeus, 1758	Aves	FALSE	TRUE	FALSE	Terrestrial 	Columbidae	FALSE	LEAST-CONCERN	30-33	60-66	https://www.gbif.org/species/2495471	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22690088	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=177098	http://en.wikipedia.org/wiki/Stock_dove	http://www.marinespecies.org/aphia.php?p=taxdetails&id=558545
EURING:6700	GBIF:2495455	2495455	S	SPECIES	Columba palumbus	Columba palumbus	Common Wood Pigeon	Common Wood Pigeon	Linnaeus, 1758	Aves	FALSE	TRUE	FALSE	Terrestrial 	Columbidae	FALSE	LEAST-CONCERN	40-42	75-80	https://www.gbif.org/species/2495455	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22690103	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=177103	http://en.wikipedia.org/wiki/Common_wood_pigeon	http://www.marinespecies.org/aphia.php?p=taxdetails&id=558546
EURING:6840	GBIF:2495696	2495696	S	SPECIES	Streptopelia decaocto	Streptopelia decaocto	Eurasian Collared Dove	Eurasian Collared Dove	(Frivaldszky, 1838)	Aves	FALSE	TRUE	FALSE	Terrestrial 	Columbidae	FALSE	LEAST-CONCERN, NEAR-THREATENED	32	51	https://www.gbif.org/species/2495696	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22727811	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=177139	http://en.wikipedia.org/wiki/Eurasian_collared_dove	http://www.marinespecies.org/aphia.php?p=taxdetails&id=558586
EURING:6870	GBIF:2495708	2495708	S	SPECIES	Streptopelia turtur	Streptopelia turtur	European Turtle Dove	European Turtle Dove	(Linnaeus, 1758)	Aves	FALSE	FALSE	FALSE	Terrestrial 	Columbidae	FALSE	VULNERABLE, NEAR-THREATENED, ENDANGERED, CRITICALLY-ENDANGERED	26-28	47-53	https://www.gbif.org/species/2495708	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22690419	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=177149	http://en.wikipedia.org/wiki/European_turtle_dove	NA
EURING:6829	GBIF:5233	5233	F	FAMILY	Columbidae 	**NONE**	unidentified Pigeon	**NONE**		**NONE**	FALSE	FALSE	FALSE	Terrestrial 	Columbidae	TRUE								
EURING:7240	GBIF:5231918	5231918	S	SPECIES	Cuculus canorus	Cuculus canorus	Common Cuckoo	Common Cuckoo	Linnaeus, 1758	Aves	FALSE	FALSE	FALSE	Terrestrial 	Cuckoo	FALSE	LEAST-CONCERN, NEAR-THREATENED	33	58	https://www.gbif.org/species/5231918	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22683873	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=177822	http://en.wikipedia.org/wiki/Common_cuckoo	http://www.marinespecies.org/aphia.php?p=taxdetails&id=212682
EURING:7350	GBIF:2497921	2497921	S	SPECIES	Tyto alba	Tyto alba	Barn Owl	Barn Owl	(Scopoli, 1769)	Aves	FALSE	TRUE	FALSE	Bird of prey	Owl	FALSE	LEAST-CONCERN, CRITICALLY-ENDANGERED, VULNERABLE	34	89	https://www.gbif.org/species/2497921	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22688504	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=177851	http://en.wikipedia.org/wiki/Barn_owl	http://www.marinespecies.org/aphia.php?p=taxdetails&id=1484610
EURING:7390	GBIF:2497701	2497701	S	SPECIES	Otus scops	Otus scops	Eurasian Scops Owl	Eurasian Scops Owl	(Linnaeus, 1758)	Aves	FALSE	FALSE	FALSE	Bird of prey	Owl	FALSE	LEAST-CONCERN, NOT-EVALUATED	19-20	53-63	https://www.gbif.org/species/2497701	https://apiv3.iucnredlist.org/api/v3/taxonredirect/155019854	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=555376	http://en.wikipedia.org/wiki/Eurasian_scops_owl	NA
EURING:7570	GBIF:2497266	2497266	S	SPECIES	Athene noctua	Athene noctua	Little Owl	Little Owl	(Scopoli, 1769)	Aves	FALSE	TRUE	FALSE	Bird of prey	Owl	FALSE	LEAST-CONCERN, CRITICALLY-ENDANGERED	21-23	54-58	https://www.gbif.org/species/2497266	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22689328	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=555471	http://en.wikipedia.org/wiki/Little_owl	NA
EURING:7490	GBIF:5959143	5959143	S	SPECIES	Nyctea scandiaca	Bubo scandiacus	Snowy Owl	Snowy Owl	(Linnaeus, 1758)	Aves	FALSE	TRUE	FALSE	Bird of prey	Owl	FALSE	NOT-EVALUATED, CRITICALLY-ENDANGERED, VULNERABLE	60	154	https://www.gbif.org/species/5959143	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22689055	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=686683	http://en.wikipedia.org/wiki/Snowy_owl	http://www.marinespecies.org/aphia.php?p=taxdetails&id=1459996
EURING:7670	GBIF:2497306	2497306	S	SPECIES	Asio otus	Asio otus	Long-eared Owl	Long-eared Owl	(Linnaeus, 1758)	Aves	FALSE	TRUE	FALSE	Bird of prey	Owl	FALSE	LEAST-CONCERN, NEAR-THREATENED, DATA-DEFICIENT	35-37	84-95	https://www.gbif.org/species/2497306	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22689507	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=177932	http://en.wikipedia.org/wiki/Long-eared_owl	http://www.marinespecies.org/aphia.php?p=taxdetails&id=1476314
EURING:7680	GBIF:2497295	2497295	S	SPECIES	Asio flammeus	Asio flammeus	Short-eared Owl	Short-eared Owl	(Pontoppidan, 1763)	Aves	FALSE	TRUE	FALSE	Bird of prey	Owl	FALSE	LEAST-CONCERN, NEAR-THREATENED, CRITICALLY-ENDANGERED	34-42	90-105	https://www.gbif.org/species/2497295	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22689531	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=177935	http://en.wikipedia.org/wiki/Short-eared_owl	http://www.marinespecies.org/aphia.php?p=taxdetails&id=212685
EURING:7719	GBIF:9348	9348	F	FAMILY	Strigidae	Strigidae	unidentified owl	Owls		Aves	FALSE	TRUE	FALSE	Bird of prey	Owl	TRUE	NOT-EVALUATED			https://www.gbif.org/species/9348	NA	NA	http://en.wikipedia.org/wiki/True_owl	http://www.marinespecies.org/aphia.php?p=taxdetails&id=196062
EURING:7900	GBIF:4409023	4409023	S	SPECIES	Chaetura pelagica	Chaetura pelagica	Chimney Swift	Chimney Swift	(Linnaeus, 1758)	Aves	FALSE	TRUE	FALSE	Terrestrial 	Swift	FALSE	NEAR-THREATENED, VULNERABLE, LEAST-CONCERN			https://www.gbif.org/species/4409023	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22686709	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=178001	http://en.wikipedia.org/wiki/Chimney_swift	http://www.marinespecies.org/aphia.php?p=taxdetails&id=422614
EURING:7950	GBIF:5228676	5228676	S	SPECIES	Apus apus	Apus apus	Common Swift	Common Swift	(Linnaeus, 1758)	Aves	FALSE	TRUE	FALSE	Terrestrial 	Swift	FALSE	LEAST-CONCERN, ENDANGERED, NEAR-THREATENED	16-17	42-48	https://www.gbif.org/species/5228676	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22686800	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=178010	http://en.wikipedia.org/wiki/Common_swift	http://www.marinespecies.org/aphia.php?p=taxdetails&id=212734
EURING:7980	GBIF:5228684	5228684	S	SPECIES	Apus melba	Apus melba	Alpine Swift	Alpine Swift	(Linnaeus, 1758)	Aves	FALSE	FALSE	FALSE	Terrestrial 	Swift	FALSE		21	57	https://www.gbif.org/species/5228684	NA	NA	NA	NA
EURING:7960	GBIF:5228695	5228695	S	SPECIES	Apus pallidus	Apus pallidus	Pallid Swift	Pallid Swift	(Shelley, 1870)	Aves	FALSE	FALSE	FALSE	Terrestrial 	Swift	FALSE	LEAST-CONCERN, NOT-EVALUATED	16	44	https://www.gbif.org/species/5228695	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22686815	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=555008	http://en.wikipedia.org/wiki/Pallid_swift	NA
EURING:8009	GBIF:2235048	2235048	G	GENUS	Apus	Apus	unidentified Swift 	Common Swifts	Scopoli, 1777	Aves	FALSE	TRUE	FALSE	Terrestrial 	Swift	TRUE	NOT-EVALUATED			https://www.gbif.org/species/2235048	NA	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=178006	http://en.wikipedia.org/wiki/Apus_%28bird%29	http://www.marinespecies.org/aphia.php?p=taxdetails&id=206119
EURING:8000	GBIF:5228662	5228662	S	SPECIES	Apus affinis	Apus affinis	Little Swift	Little Swift	(J.E.Gray, 1830)	Aves	FALSE	FALSE	FALSE	Terrestrial 	Swift	FALSE	LEAST-CONCERN, NOT-EVALUATED	12	34	https://www.gbif.org/species/5228662	https://apiv3.iucnredlist.org/api/v3/taxonredirect/22686856	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=555014	http://en.wikipedia.org/wiki/Little_swift	NA
